#time, delivered spill, recorded spill, delivered POT, recorded POT, efficiency[%]
2025/12/20/20:00,1041276,1036535,2.091228888727686e+20,2.065025780561712e+20,98.7469995127164
2025/12/20/20:10,1041717,1036976,2.092180645307605e+20,2.065977537141631e+20,98.74756951677465
2025/12/20/20:20,1042158,1037417,2.093132447514766e+20,2.066929339348793e+20,98.7481390297549
2025/12/20/20:30,1042599,1037858,2.094084820729339e+20,2.067881712563365e+20,98.74870836622333
2025/12/20/20:40,1043041,1038300,2.095038894252053e+20,2.06883578608608e+20,98.74927820013917
2025/12/20/20:50,1043482,1038741,2.095990702999623e+20,2.069787594833649e+20,98.74984616446659
2025/12/20/21:00,1043923,1039182,2.096942504659594e+20,2.07073939649362e+20,98.75041360896888
2025/12/20/21:10,1044364,1039623,2.097894660956707e+20,2.071691552790734e+20,98.75098074971868
2025/12/20/21:20,1044805,1040064,2.09884675058372e+20,2.072643642417746e+20,98.75154733623663
2025/12/20/21:30,1045246,1040505,2.099798750622205e+20,2.073595642456231e+20,98.75211335571045
2025/12/20/21:40,1045688,1040947,2.100752694249393e+20,2.074549586083419e+20,98.75268001618173
2025/12/20/21:50,1046129,1041388,2.10170475414991e+20,2.075501645983936e+20,98.75324504480307
2025/12/20/22:00,1046570,1041829,2.102656753195142e+20,2.076453645029169e+20,98.75380952567956
2025/12/20/22:10,1047011,1042270,2.103608819155816e+20,2.077405710989842e+20,98.75437353526171
2025/12/20/22:20,1047452,1042711,2.104561188866898e+20,2.078358080700925e+20,98.75493721424743
2025/12/20/22:30,1047893,1043152,2.105513828975092e+20,2.079310720809119e+20,98.75550054312735
2025/12/20/22:40,1048335,1043594,2.106467683551529e+20,2.080264575385555e+20,98.7560640796637
2025/12/20/22:50,1048776,1044035,2.107420206066123e+20,2.08121709790015e+20,98.75662632015442
2025/12/20/23:00,1049217,1044476,2.10837213476698e+20,2.082169026601006e+20,98.75718770259361
2025/12/20/23:10,1049658,1044917,2.109323977249666e+20,2.083120869083693e+20,98.75774852755718
2025/12/20/23:20,1050099,1045358,2.110275967986757e+20,2.084072859820783e+20,98.7583089338324
2025/12/20/23:30,1050541,1045800,2.111230032764556e+20,2.085026924598583e+20,98.75887005398167
2025/12/20/23:40,1050982,1046241,2.11218182043057e+20,2.085978712264597e+20,98.75942932978033
2025/12/20/23:50,1051423,1046682,2.113133895142996e+20,2.086930786977023e+20,98.75998827020848
2025/12/21/0:00,1051864,1047123,2.114086219996415e+20,2.087883111830441e+20,98.76054685385452
2025/12/21/0:10,1052115,1047374,2.11462744376023e+20,2.088424335594256e+20,98.76086408301884
2025/12/21/0:20,1052339,1047598,2.115110255473177e+20,2.088907147307204e+20,98.76114693793532
2025/12/21/0:30,1052696,1047955,2.11587847713221e+20,2.089675368966236e+20,98.76159673397272
2025/12/21/0:40,1053137,1048396,2.116828672473982e+20,2.090625564308009e+20,98.76215262450366
2025/12/21/0:50,1053578,1048837,2.117779763454272e+20,2.091576655288299e+20,98.76270853947372
2025/12/21/1:00,1054019,1049278,2.118731296115693e+20,2.09252818794972e+20,98.76326421316323
2025/12/21/1:10,1054460,1049719,2.119683072983978e+20,2.093479964818005e+20,98.76381953038451
2025/12/21/1:20,1054901,1050160,2.120635224218061e+20,2.094432116052088e+20,98.76437456726509
2025/12/21/1:30,1055343,1050602,2.121589114262273e+20,2.0953860060963e+20,98.76493011819186
2025/12/21/1:40,1055784,1051043,2.122540851198284e+20,2.09633774303231e+20,98.76548391748595
2025/12/21/1:50,1056225,1051484,2.123492401651896e+20,2.097289293485923e+20,98.7660371119958
2025/12/21/2:00,1056666,1051925,2.124444684823233e+20,2.098241576657259e+20,98.76659023634905
2025/12/21/2:10,1057107,1052366,2.125396321347056e+20,2.099193213181083e+20,98.76714248995377
2025/12/21/2:20,1057549,1052808,2.126350242113215e+20,2.100147133947241e+20,98.76769557305234
2025/12/21/2:30,1057917,1053176,2.127144173959997e+20,2.100941065794024e+20,98.76815551636106
2025/12/21/2:40,1058358,1053617,2.128095778031411e+20,2.101892669865438e+20,98.76870635069758
2025/12/21/2:50,1058799,1054058,2.129047128223709e+20,2.102844020057735e+20,98.76925654586918
2025/12/21/3:00,1059240,1054499,2.12999831693401e+20,2.103795208768036e+20,98.76980615629354
2025/12/21/3:10,1059681,1054940,2.130949547183207e+20,2.104746439017233e+20,98.77035530002998
2025/12/21/3:20,1060123,1055382,2.131902683224463e+20,2.105699575058489e+20,98.77090505246038
2025/12/21/3:30,1060564,1055823,2.132853883222289e+20,2.106650775056315e+20,98.7714531983604
2025/12/21/3:40,1061005,1056264,2.13380509306277e+20,2.107601984896796e+20,98.7720008612238
2025/12/21/3:50,1061446,1056705,2.134756506731392e+20,2.108553398565418e+20,98.77254815322736
2025/12/21/4:00,1061887,1057146,2.135707658560397e+20,2.109504550394424e+20,98.77309480719678
2025/12/21/4:10,1062328,1057587,2.136658644442138e+20,2.110455536276165e+20,98.77364087922361
2025/12/21/4:20,1062770,1058029,2.137611908003622e+20,2.111408799837648e+20,98.77418777150969
2025/12/21/4:30,1063211,1058470,2.13856315734489e+20,2.112360049178917e+20,98.77473302221733
2025/12/21/4:40,1063652,1058911,2.139514581641748e+20,2.113311473475775e+20,98.77527788822704
2025/12/21/4:50,1064093,1059352,2.140465944894595e+20,2.114262836728621e+20,98.77582223494503
2025/12/21/5:00,1064534,1059793,2.141417080661988e+20,2.115213972496015e+20,98.77636596800315
2025/12/21/5:10,1064976,1060235,2.142370659874901e+20,2.116167551708928e+20,98.77691061324077
2025/12/21/5:20,1065417,1060676,2.143321876977894e+20,2.11711876881192e+20,98.77745342650447
2025/12/21/5:30,1065858,1061117,2.144272720134707e+20,2.118069611968734e+20,98.77799554506633
2025/12/21/5:40,1066246,1061505,2.145109224833229e+20,2.118906116667256e+20,98.77847207673024
2025/12/21/5:50,1066687,1061946,2.146060787549176e+20,2.119857679383203e+20,98.7790137018487
2025/12/21/6:00,1067128,1062387,2.147012452242014e+20,2.12080934407604e+20,98.77955490483481
2025/12/21/6:10,1067491,1062750,2.147795516261959e+20,2.121592408095986e+20,98.7799998664874
2025/12/21/6:20,1067932,1063191,2.148746658442054e+20,2.12254355027608e+20,98.78053989924656
2025/12/21/6:30,1068373,1063632,2.149697940260106e+20,2.123494832094133e+20,98.78107953330397
2025/12/21/6:40,1068814,1064073,2.150649191169563e+20,2.124446083003589e+20,98.78161867246588
2025/12/21/6:50,1069255,1064514,2.151600485496459e+20,2.125397377330486e+20,98.78215735948176
2025/12/21/7:00,1069696,1064955,2.152552021118044e+20,2.12634891295207e+20,98.78269570682137
2025/12/21/7:10,1070138,1065397,2.153505441689417e+20,2.127302333523444e+20,98.78323464344639
2025/12/21/7:20,1070579,1065838,2.154456858326463e+20,2.128253750160489e+20,98.78377197182182
2025/12/21/7:30,1071020,1066279,2.155408491435803e+20,2.12920538326983e+20,98.78430894792855
2025/12/21/7:40,1071461,1066720,2.156359755386331e+20,2.130156647220358e+20,98.78484524205568
2025/12/21/7:50,1071902,1067161,2.157310981383357e+20,2.131107873217384e+20,98.78538104185745
2025/12/21/8:00,1072344,1067603,2.158264293179711e+20,2.132061185013738e+20,98.7859175426857
2025/12/21/8:10,1072784,1068043,2.159213689415771e+20,2.133010581249798e+20,98.78645136910635
2025/12/21/8:20,1073225,1068484,2.160164847408638e+20,2.133961739242665e+20,98.78698571558522
2025/12/21/8:30,1073666,1068925,2.161116115082199e+20,2.134913006916226e+20,98.78751965324284
2025/12/21/8:40,1074106,1069365,2.162065117899346e+20,2.135862009733372e+20,98.78805185148946
2025/12/21/8:50,1074547,1069806,2.163016721021235e+20,2.136813612855261e+20,98.78858503906515
2025/12/21/9:00,1074989,1070248,2.16397015773161e+20,2.137767049565637e+20,98.78911878371554
2025/12/21/9:10,1075430,1070689,2.16492153002877e+20,2.138718421862797e+20,98.78965090408495
2025/12/21/9:20,1075871,1071130,2.165873017025277e+20,2.139669908859303e+20,98.79018262104941
2025/12/21/9:30,1076312,1071571,2.166823983322958e+20,2.140620875156984e+20,98.79071358044554
2025/12/21/9:40,1076753,1072012,2.167775454928891e+20,2.141572346762918e+20,98.79124435575672
2025/12/21/9:50,1077116,1072375,2.168558822063171e+20,2.142355713897197e+20,98.79168100494302
2025/12/21/10:00,1077558,1072817,2.169512446353943e+20,2.14330933818797e+20,98.7922121299645
2025/12/21/10:10,1077921,1073180,2.170295735011015e+20,2.144092626845042e+20,98.79264803670452
2025/12/21/10:20,1078362,1073621,2.171247394183542e+20,2.145044286017568e+20,98.79317721987057
2025/12/21/10:30,1078803,1074062,2.172199028012929e+20,2.145995919846955e+20,98.79370592528332
2025/12/21/10:40,1079244,1074503,2.173150553478268e+20,2.146947445312294e+20,98.79423410752496
2025/12/21/10:50,1079686,1074945,2.174104000908078e+20,2.147900892742104e+20,98.79476289289616
2025/12/21/11:00,1080127,1075386,2.175055318186299e+20,2.148852210020326e+20,98.79529003483813
2025/12/21/11:10,1080568,1075827,2.176006858315466e+20,2.149803750149493e+20,98.79581683918688
2025/12/21/11:20,1081009,1076268,2.176958631273544e+20,2.150755523107571e+20,98.79634331174017
2025/12/21/11:30,1081450,1076709,2.177910353905238e+20,2.151707245739264e+20,98.79686929634232
2025/12/21/11:40,1081891,1077150,2.178861772883268e+20,2.152658664717294e+20,98.79739465384722
2025/12/21/11:50,1082256,1077515,2.17964895415872e+20,2.153445845992746e+20,98.79782897535043
2025/12/21/12:00,1082697,1077956,2.18060052388319e+20,2.154397415717217e+20,98.79835357833853
2025/12/21/12:10,1083138,1078397,2.181551938208781e+20,2.155348830042808e+20,98.79887763811445
2025/12/21/12:20,1083579,1078838,2.182503195251018e+20,2.156300087085044e+20,98.79940115446384
2025/12/21/12:30,1084020,1079279,2.183455126009334e+20,2.15725201784336e+20,98.79992458494604
2025/12/21/12:40,1084461,1079720,2.184406763114533e+20,2.15820365494856e+20,98.8004473979648
2025/12/21/12:50,1084903,1080162,2.185360734892163e+20,2.15915762672619e+20,98.80097103660708
2025/12/21/13:00,1085344,1080603,2.186312452643874e+20,2.160109344477901e+20,98.80149298265734
2025/12/21/13:10,1085785,1081044,2.187264065655375e+20,2.161060957489402e+20,98.80201441712425
2025/12/21/13:20,1086226,1081485,2.188215618876304e+20,2.162012510710331e+20,98.80253536534808
2025/12/21/13:30,1086667,1081926,2.189167389834067e+20,2.162964281668093e+20,98.80305597974581
2025/12/21/13:40,1087109,1082368,2.190120928976944e+20,2.16391782081097e+20,98.80357710757947
2025/12/21/13:50,1087550,1082809,2.191072377671023e+20,2.16486926950505e+20,98.80409664085009
2025/12/21/14:00,1087991,1083250,2.192024241188958e+20,2.165821133022984e+20,98.80461594933088
2025/12/21/14:10,1088432,1083691,2.192976184033792e+20,2.166773075867818e+20,98.80513485022099
2025/12/21/14:20,1088873,1084132,2.193927497513519e+20,2.167724389347546e+20,98.80565295819162
2025/12/21/14:30,1089314,1084573,2.194879354809796e+20,2.168676246643823e+20,98.8061709128316
2025/12/21/14:40,1089756,1085015,2.195833365754761e+20,2.169630257588788e+20,98.80668958880825
2025/12/21/14:50,1090092,1085351,2.196558412546333e+20,2.17035530438036e+20,98.80708348039796
2025/12/21/15:00,1090533,1085792,2.197510425923354e+20,2.171307317757381e+20,98.80760027998669
2025/12/21/15:10,1090974,1086233,2.198462320091899e+20,2.172259211925926e+20,98.80811656736158
2025/12/21/15:20,1091415,1086674,2.199414577419085e+20,2.173211469253111e+20,98.80863260455783
2025/12/21/15:30,1091856,1087115,2.200366575134378e+20,2.174163466968405e+20,98.80914805459753
2025/12/21/15:40,1092298,1087557,2.201321035327924e+20,2.17511792716195e+20,98.80966439036139
2025/12/21/15:50,1092739,1087998,2.202273171498559e+20,2.176070063332586e+20,98.81017902297093
2025/12/21/16:00,1093180,1088439,2.203225284909044e+20,2.17702217674307e+20,98.81069319849172
2025/12/21/16:10,1093621,1088880,2.204176720582301e+20,2.177973612416327e+20,98.81120656427898
2025/12/21/16:20,1094062,1089321,2.205128910647952e+20,2.178925802481979e+20,98.81171989358781
2025/12/21/16:30,1094443,1089702,2.205951383099269e+20,2.179748274933295e+20,98.81216293492565
2025/12/21/16:40,1094884,1090143,2.206902807477392e+20,2.180699699311418e+20,98.81267502686605
2025/12/21/16:50,1095325,1090584,2.207853887292187e+20,2.181650779126214e+20,98.81318649224066
2025/12/21/17:00,1095766,1091025,2.208805155252634e+20,2.18260204708666e+20,98.81369761820497
2025/12/21/17:10,1096207,1091466,2.209757001830766e+20,2.183553893664792e+20,98.8142086146004
2025/12/21/17:20,1096404,1091663,2.210182171145911e+20,2.183979062979937e+20,98.81443672344945
2025/12/21/17:30,1096792,1092051,2.211018971341785e+20,2.184815863175812e+20,98.81488542135521
2025/12/21/17:40,1097233,1092492,2.211970284905998e+20,2.185767176740025e+20,98.81539510974548
2025/12/21/17:50,1097674,1092933,2.212921536724347e+20,2.186718428558373e+20,98.81590432687639
2025/12/21/18:00,1098115,1093374,2.213872977097645e+20,2.187669868931672e+20,98.81641320721457
2025/12/21/18:10,1098556,1093815,2.214824606326964e+20,2.188621498160991e+20,98.81692175122488
2025/12/21/18:20,1098997,1094256,2.215775868948072e+20,2.189572760782099e+20,98.81742966275677
2025/12/21/18:30,1099439,1094698,2.216729445096728e+20,2.190526336930755e+20,98.81793837204927
2025/12/21/18:40,1099880,1095139,2.217680778067758e+20,2.191477669901785e+20,98.81844544872666
2025/12/21/18:50,1100321,1095580,2.218632450342368e+20,2.192429342176395e+20,98.81895227116462
2025/12/21/19:00,1100762,1096021,2.219583775041767e+20,2.193380666875794e+20,98.81945847412403
2025/12/21/19:10,1101203,1096462,2.220534959707581e+20,2.194331851541607e+20,98.81996416893053
2025/12/21/19:20,1101645,1096904,2.221488398647626e+20,2.195285290481653e+20,98.82047062762402
2025/12/21/19:30,1102086,1097345,2.222439831963641e+20,2.196236723797668e+20,98.82097558777005
2025/12/21/19:40,1102527,1097786,2.223391199697625e+20,2.197188091531652e+20,98.82148008098903
2025/12/21/19:50,1102968,1098227,2.224342192508555e+20,2.198139084342582e+20,98.8219839440971
2025/12/21/20:00,1103409,1098668,2.225293813405742e+20,2.199090705239769e+20,98.82248770889852
2025/12/21/20:10,1103660,1098919,2.225834813341612e+20,2.199631705175639e+20,98.82277390896608
2025/12/21/20:20,1103863,1099122,2.226272427996584e+20,2.20006931983061e+20,98.82300531433373
2025/12/21/20:30,1104184,1099443,2.226963175526546e+20,2.200760067360573e+20,98.8233703882518
2025/12/21/20:40,1104500,1099759,2.227643498005312e+20,2.201440389839339e+20,98.82372973101681
2025/12/21/20:50,1104941,1100200,2.228594611357997e+20,2.202391503192023e+20,98.82423173634048
2025/12/21/21:00,1105382,1100641,2.229546108294938e+20,2.203343000128964e+20,98.82473351555791
2025/12/21/21:10,1105823,1101082,2.230497378801475e+20,2.204294270635502e+20,98.82523474741525
2025/12/21/21:20,1106265,1101524,2.231451189124587e+20,2.205248080958614e+20,98.8257368884572
2025/12/21/21:30,1106706,1101965,2.232403567955962e+20,2.206200459789988e+20,98.82623784775771
2025/12/21/21:40,1107090,1102349,2.233232276842242e+20,2.207029168676268e+20,98.82667340797062
2025/12/21/21:50,1107531,1102790,2.234183586628857e+20,2.207980478462884e+20,98.82717300750065
2025/12/21/22:00,1107972,1103231,2.235135039758024e+20,2.208931931592051e+20,98.82767225693844
2025/12/21/22:10,1108414,1103673,2.236088932263065e+20,2.209885824097092e+20,98.82817235987773
2025/12/21/22:20,1108855,1104114,2.237040390092394e+20,2.210837281926421e+20,98.82867076151042
2025/12/21/22:30,1109296,1104555,2.237992152007262e+20,2.211789043841289e+20,98.82916889844891
2025/12/21/22:40,1109737,1104996,2.238943760899201e+20,2.212740652733228e+20,98.82966653188959
2025/12/21/22:50,1110178,1105437,2.239895067140666e+20,2.213691958974693e+20,98.83016358442974
2025/12/21/23:00,1110616,1105875,2.240840073443491e+20,2.214636965277517e+20,98.83065692743939
2025/12/21/23:10,1111013,1106272,2.241696854506192e+20,2.215493746340219e+20,98.83110385272207
2025/12/21/23:20,1111454,1106713,2.242648361281408e+20,2.216445253115434e+20,98.83159978985732
2025/12/21/23:30,1111895,1107154,2.243600282019183e+20,2.21739717385321e+20,98.83209552182836
2025/12/21/23:40,1112336,1107595,2.244552277504553e+20,2.21834916933858e+20,98.83259087219365
2025/12/21/23:50,1112777,1108036,2.245503800835035e+20,2.219300692669062e+20,98.8330855571819
2025/12/22/0:00,1113218,1108477,2.246455305879276e+20,2.220252197713302e+20,98.83357981361141
2025/12/22/0:10,1113660,1108919,2.247409529897922e+20,2.221206421731949e+20,98.83407506209322
2025/12/22/0:20,1114101,1109360,2.248361808454357e+20,2.222158700288384e+20,98.83456888177678
2025/12/22/0:30,1114542,1109801,2.24931364682677e+20,2.223110538660797e+20,98.83506205535456
2025/12/22/0:40,1114983,1110242,2.250265447359716e+20,2.224062339193742e+20,98.83555479213716
2025/12/22/0:50,1115424,1110683,2.251216973439453e+20,2.22501386527348e+20,98.83604697036644
2025/12/22/1:00,1115866,1111125,2.252170803511216e+20,2.225967695345242e+20,98.8365399229436
2025/12/22/1:10,1116307,1111566,2.253122425685573e+20,2.226919317519599e+20,98.83703131852675
2025/12/22/1:20,1116748,1112007,2.254074128962566e+20,2.227871020796592e+20,98.83752234102286
2025/12/22/1:30,1117189,1112448,2.255026214453116e+20,2.228823106287142e+20,98.83801314601001
2025/12/22/1:40,1117630,1112889,2.25597827708896e+20,2.229775168922986e+20,98.83850352496367
2025/12/22/1:50,1118071,1113330,2.256930144491689e+20,2.230727036325716e+20,98.83899338976329
2025/12/22/2:00,1118513,1113772,2.257884291391952e+20,2.231681183225979e+20,98.83948401315908
2025/12/22/2:10,1118954,1114213,2.258836194487943e+20,2.23263308632197e+20,98.83997306976421
2025/12/22/2:20,1119395,1114654,2.259788070481953e+20,2.233584962315979e+20,98.84046170044675
2025/12/22/2:30,1119836,1115095,2.26074003947497e+20,2.234536931308997e+20,98.84094996733641
2025/12/22/2:40,1120277,1115536,2.261691617446956e+20,2.235488509280983e+20,98.84143762289078
2025/12/22/2:50,1120718,1115977,2.262643945023575e+20,2.236440836857601e+20,98.84192525193352
2025/12/22/3:00,1121160,1116419,2.263598187979885e+20,2.237395079813912e+20,98.84241345018225
2025/12/22/3:10,1121601,1116860,2.264549837325881e+20,2.238346729159907e+20,98.84289991175838
2025/12/22/3:20,1122042,1117301,2.265501930444383e+20,2.23929882227841e+20,98.8433861912078
